sample_id,signer_id,session_id,label_index,label,take,file_path,recorded_at,duration_sec,fps,width,height,camera_index,saved_mirrored,status
S004_20260820_184432_02_006,S004,20260820_184432,2,ㄴ,6,S004/02_ㄴ/S004_20260820_184432_02_006.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_02_007,S004,20260820_184432,2,ㄴ,7,S004/02_ㄴ/S004_20260820_184432_02_007.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_02_008,S004,20260820_184432,2,ㄴ,8,S004/02_ㄴ/S004_20260820_184432_02_008.mp4,2026-08-20T18:44:32+09:00,4.000,30.000,1280,720,0,False,accepted
S004_20260820_184432_02_009,S004,20260820_184432,2,ㄴ,9,S004/02_ㄴ/S004_20260820_184432_02_009.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_02_010,S004,20260820_184432,2,ㄴ,10,S004/02_ㄴ/S004_20260820_184432_02_010.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_03_001,S004,20260820_184432,3,ㄷ,1,S004/03_ㄷ/S004_20260820_184432_03_001.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_03_002,S004,20260820_184432,3,ㄷ,2,S004/03_ㄷ/S004_20260820_184432_03_002.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_03_003,S004,20260820_184432,3,ㄷ,3,S004/03_ㄷ/S004_20260820_184432_03_003.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_03_004,S004,20260820_184432,3,ㄷ,4,S004/03_ㄷ/S004_20260820_184432_03_004.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_03_005,S004,20260820_184432,3,ㄷ,5,S004/03_ㄷ/S004_20260820_184432_03_005.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_03_006,S004,20260820_184432,3,ㄷ,6,S004/03_ㄷ/S004_20260820_184432_03_006.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_03_007,S004,20260820_184432,3,ㄷ,7,S004/03_ㄷ/S004_20260820_184432_03_007.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_03_008,S004,20260820_184432,3,ㄷ,8,S004/03_ㄷ/S004_20260820_184432_03_008.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_03_009,S004,20260820_184432,3,ㄷ,9,S004/03_ㄷ/S004_20260820_184432_03_009.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_03_010,S004,20260820_184432,3,ㄷ,10,S004/03_ㄷ/S004_20260820_184432_03_010.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_04_001,S004,20260820_184432,4,ㄹ,1,S004/04_ㄹ/S004_20260820_184432_04_001.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_04_002,S004,20260820_184432,4,ㄹ,2,S004/04_ㄹ/S004_20260820_184432_04_002.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_04_003,S004,20260820_184432,4,ㄹ,3,S004/04_ㄹ/S004_20260820_184432_04_003.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_04_004,S004,20260820_184432,4,ㄹ,4,S004/04_ㄹ/S004_20260820_184432_04_004.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_04_005,S004,20260820_184432,4,ㄹ,5,S004/04_ㄹ/S004_20260820_184432_04_005.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_04_006,S004,20260820_184432,4,ㄹ,6,S004/04_ㄹ/S004_20260820_184432_04_006.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_04_007,S004,20260820_184432,4,ㄹ,7,S004/04_ㄹ/S004_20260820_184432_04_007.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_04_008,S004,20260820_184432,4,ㄹ,8,S004/04_ㄹ/S004_20260820_184432_04_008.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_04_009,S004,20260820_184432,4,ㄹ,9,S004/04_ㄹ/S004_20260820_184432_04_009.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_04_010,S004,20260820_184432,4,ㄹ,10,S004/04_ㄹ/S004_20260820_184432_04_010.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_05_001,S004,20260820_184432,5,ㅁ,1,S004/05_ㅁ/S004_20260820_184432_05_001.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_05_002,S004,20260820_184432,5,ㅁ,2,S004/05_ㅁ/S004_20260820_184432_05_002.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_05_003,S004,20260820_184432,5,ㅁ,3,S004/05_ㅁ/S004_20260820_184432_05_003.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_05_004,S004,20260820_184432,5,ㅁ,4,S004/05_ㅁ/S004_20260820_184432_05_004.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_05_005,S004,20260820_184432,5,ㅁ,5,S004/05_ㅁ/S004_20260820_184432_05_005.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_05_006,S004,20260820_184432,5,ㅁ,6,S004/05_ㅁ/S004_20260820_184432_05_006.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_05_007,S004,20260820_184432,5,ㅁ,7,S004/05_ㅁ/S004_20260820_184432_05_007.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_05_008,S004,20260820_184432,5,ㅁ,8,S004/05_ㅁ/S004_20260820_184432_05_008.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_05_009,S004,20260820_184432,5,ㅁ,9,S004/05_ㅁ/S004_20260820_184432_05_009.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_05_010,S004,20260820_184432,5,ㅁ,10,S004/05_ㅁ/S004_20260820_184432_05_010.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_06_001,S004,20260820_184432,6,ㅂ,1,S004/06_ㅂ/S004_20260820_184432_06_001.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_06_002,S004,20260820_184432,6,ㅂ,2,S004/06_ㅂ/S004_20260820_184432_06_002.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_06_003,S004,20260820_184432,6,ㅂ,3,S004/06_ㅂ/S004_20260820_184432_06_003.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_06_004,S004,20260820_184432,6,ㅂ,4,S004/06_ㅂ/S004_20260820_184432_06_004.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_06_005,S004,20260820_184432,6,ㅂ,5,S004/06_ㅂ/S004_20260820_184432_06_005.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_06_006,S004,20260820_184432,6,ㅂ,6,S004/06_ㅂ/S004_20260820_184432_06_006.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_06_007,S004,20260820_184432,6,ㅂ,7,S004/06_ㅂ/S004_20260820_184432_06_007.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_06_008,S004,20260820_184432,6,ㅂ,8,S004/06_ㅂ/S004_20260820_184432_06_008.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_06_009,S004,20260820_184432,6,ㅂ,9,S004/06_ㅂ/S004_20260820_184432_06_009.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_06_010,S004,20260820_184432,6,ㅂ,10,S004/06_ㅂ/S004_20260820_184432_06_010.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_07_001,S004,20260820_184432,7,ㅅ,1,S004/07_ㅅ/S004_20260820_184432_07_001.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_07_002,S004,20260820_184432,7,ㅅ,2,S004/07_ㅅ/S004_20260820_184432_07_002.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_07_003,S004,20260820_184432,7,ㅅ,3,S004/07_ㅅ/S004_20260820_184432_07_003.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_07_004,S004,20260820_184432,7,ㅅ,4,S004/07_ㅅ/S004_20260820_184432_07_004.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_07_005,S004,20260820_184432,7,ㅅ,5,S004/07_ㅅ/S004_20260820_184432_07_005.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_07_006,S004,20260820_184432,7,ㅅ,6,S004/07_ㅅ/S004_20260820_184432_07_006.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_07_007,S004,20260820_184432,7,ㅅ,7,S004/07_ㅅ/S004_20260820_184432_07_007.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_07_008,S004,20260820_184432,7,ㅅ,8,S004/07_ㅅ/S004_20260820_184432_07_008.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_07_009,S004,20260820_184432,7,ㅅ,9,S004/07_ㅅ/S004_20260820_184432_07_009.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_07_010,S004,20260820_184432,7,ㅅ,10,S004/07_ㅅ/S004_20260820_184432_07_010.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_08_001,S004,20260820_184432,8,ㅇ,1,S004/08_ㅇ/S004_20260820_184432_08_001.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_08_002,S004,20260820_184432,8,ㅇ,2,S004/08_ㅇ/S004_20260820_184432_08_002.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_08_003,S004,20260820_184432,8,ㅇ,3,S004/08_ㅇ/S004_20260820_184432_08_003.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_08_004,S004,20260820_184432,8,ㅇ,4,S004/08_ㅇ/S004_20260820_184432_08_004.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_08_005,S004,20260820_184432,8,ㅇ,5,S004/08_ㅇ/S004_20260820_184432_08_005.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_08_006,S004,20260820_184432,8,ㅇ,6,S004/08_ㅇ/S004_20260820_184432_08_006.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_08_007,S004,20260820_184432,8,ㅇ,7,S004/08_ㅇ/S004_20260820_184432_08_007.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_08_008,S004,20260820_184432,8,ㅇ,8,S004/08_ㅇ/S004_20260820_184432_08_008.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_184432_08_009,S004,20260820_184432,8,ㅇ,9,S004/08_ㅇ/S004_20260820_184432_08_009.mp4,2026-08-20T18:44:32+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_184432_08_010,S004,20260820_184432,8,ㅇ,10,S004/08_ㅇ/S004_20260820_184432_08_010.mp4,2026-08-20T18:44:32+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_09_001,S004,20260820_190636,9,ㅈ,1,S004/09_ㅈ/S004_20260820_190636_09_001.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_09_002,S004,20260820_190636,9,ㅈ,2,S004/09_ㅈ/S004_20260820_190636_09_002.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_09_003,S004,20260820_190636,9,ㅈ,3,S004/09_ㅈ/S004_20260820_190636_09_003.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_09_004,S004,20260820_190636,9,ㅈ,4,S004/09_ㅈ/S004_20260820_190636_09_004.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_09_005,S004,20260820_190636,9,ㅈ,5,S004/09_ㅈ/S004_20260820_190636_09_005.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_09_006,S004,20260820_190636,9,ㅈ,6,S004/09_ㅈ/S004_20260820_190636_09_006.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_09_007,S004,20260820_190636,9,ㅈ,7,S004/09_ㅈ/S004_20260820_190636_09_007.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_09_008,S004,20260820_190636,9,ㅈ,8,S004/09_ㅈ/S004_20260820_190636_09_008.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_09_009,S004,20260820_190636,9,ㅈ,9,S004/09_ㅈ/S004_20260820_190636_09_009.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_09_010,S004,20260820_190636,9,ㅈ,10,S004/09_ㅈ/S004_20260820_190636_09_010.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_10_001,S004,20260820_190636,10,ㅊ,1,S004/10_ㅊ/S004_20260820_190636_10_001.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_10_002,S004,20260820_190636,10,ㅊ,2,S004/10_ㅊ/S004_20260820_190636_10_002.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_10_003,S004,20260820_190636,10,ㅊ,3,S004/10_ㅊ/S004_20260820_190636_10_003.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_10_004,S004,20260820_190636,10,ㅊ,4,S004/10_ㅊ/S004_20260820_190636_10_004.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_10_005,S004,20260820_190636,10,ㅊ,5,S004/10_ㅊ/S004_20260820_190636_10_005.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_10_006,S004,20260820_190636,10,ㅊ,6,S004/10_ㅊ/S004_20260820_190636_10_006.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_10_007,S004,20260820_190636,10,ㅊ,7,S004/10_ㅊ/S004_20260820_190636_10_007.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_10_008,S004,20260820_190636,10,ㅊ,8,S004/10_ㅊ/S004_20260820_190636_10_008.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_10_009,S004,20260820_190636,10,ㅊ,9,S004/10_ㅊ/S004_20260820_190636_10_009.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_10_010,S004,20260820_190636,10,ㅊ,10,S004/10_ㅊ/S004_20260820_190636_10_010.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_11_001,S004,20260820_190636,11,ㅋ,1,S004/11_ㅋ/S004_20260820_190636_11_001.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_11_002,S004,20260820_190636,11,ㅋ,2,S004/11_ㅋ/S004_20260820_190636_11_002.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_11_003,S004,20260820_190636,11,ㅋ,3,S004/11_ㅋ/S004_20260820_190636_11_003.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_11_004,S004,20260820_190636,11,ㅋ,4,S004/11_ㅋ/S004_20260820_190636_11_004.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_11_005,S004,20260820_190636,11,ㅋ,5,S004/11_ㅋ/S004_20260820_190636_11_005.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_11_006,S004,20260820_190636,11,ㅋ,6,S004/11_ㅋ/S004_20260820_190636_11_006.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_11_007,S004,20260820_190636,11,ㅋ,7,S004/11_ㅋ/S004_20260820_190636_11_007.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_11_008,S004,20260820_190636,11,ㅋ,8,S004/11_ㅋ/S004_20260820_190636_11_008.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_11_009,S004,20260820_190636,11,ㅋ,9,S004/11_ㅋ/S004_20260820_190636_11_009.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_11_010,S004,20260820_190636,11,ㅋ,10,S004/11_ㅋ/S004_20260820_190636_11_010.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_12_001,S004,20260820_190636,12,ㅌ,1,S004/12_ㅌ/S004_20260820_190636_12_001.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_12_002,S004,20260820_190636,12,ㅌ,2,S004/12_ㅌ/S004_20260820_190636_12_002.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_12_003,S004,20260820_190636,12,ㅌ,3,S004/12_ㅌ/S004_20260820_190636_12_003.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_12_004,S004,20260820_190636,12,ㅌ,4,S004/12_ㅌ/S004_20260820_190636_12_004.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_12_005,S004,20260820_190636,12,ㅌ,5,S004/12_ㅌ/S004_20260820_190636_12_005.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_12_006,S004,20260820_190636,12,ㅌ,6,S004/12_ㅌ/S004_20260820_190636_12_006.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_12_007,S004,20260820_190636,12,ㅌ,7,S004/12_ㅌ/S004_20260820_190636_12_007.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_12_008,S004,20260820_190636,12,ㅌ,8,S004/12_ㅌ/S004_20260820_190636_12_008.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_12_009,S004,20260820_190636,12,ㅌ,9,S004/12_ㅌ/S004_20260820_190636_12_009.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_12_010,S004,20260820_190636,12,ㅌ,10,S004/12_ㅌ/S004_20260820_190636_12_010.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_13_001,S004,20260820_190636,13,ㅍ,1,S004/13_ㅍ/S004_20260820_190636_13_001.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_13_002,S004,20260820_190636,13,ㅍ,2,S004/13_ㅍ/S004_20260820_190636_13_002.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_13_003,S004,20260820_190636,13,ㅍ,3,S004/13_ㅍ/S004_20260820_190636_13_003.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_13_004,S004,20260820_190636,13,ㅍ,4,S004/13_ㅍ/S004_20260820_190636_13_004.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_13_005,S004,20260820_190636,13,ㅍ,5,S004/13_ㅍ/S004_20260820_190636_13_005.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_13_006,S004,20260820_190636,13,ㅍ,6,S004/13_ㅍ/S004_20260820_190636_13_006.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_13_007,S004,20260820_190636,13,ㅍ,7,S004/13_ㅍ/S004_20260820_190636_13_007.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_13_008,S004,20260820_190636,13,ㅍ,8,S004/13_ㅍ/S004_20260820_190636_13_008.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_13_009,S004,20260820_190636,13,ㅍ,9,S004/13_ㅍ/S004_20260820_190636_13_009.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_13_010,S004,20260820_190636,13,ㅍ,10,S004/13_ㅍ/S004_20260820_190636_13_010.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_14_001,S004,20260820_190636,14,ㅎ,1,S004/14_ㅎ/S004_20260820_190636_14_001.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_14_002,S004,20260820_190636,14,ㅎ,2,S004/14_ㅎ/S004_20260820_190636_14_002.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_14_003,S004,20260820_190636,14,ㅎ,3,S004/14_ㅎ/S004_20260820_190636_14_003.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_14_004,S004,20260820_190636,14,ㅎ,4,S004/14_ㅎ/S004_20260820_190636_14_004.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_14_005,S004,20260820_190636,14,ㅎ,5,S004/14_ㅎ/S004_20260820_190636_14_005.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_14_006,S004,20260820_190636,14,ㅎ,6,S004/14_ㅎ/S004_20260820_190636_14_006.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_14_007,S004,20260820_190636,14,ㅎ,7,S004/14_ㅎ/S004_20260820_190636_14_007.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_14_008,S004,20260820_190636,14,ㅎ,8,S004/14_ㅎ/S004_20260820_190636_14_008.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_14_009,S004,20260820_190636,14,ㅎ,9,S004/14_ㅎ/S004_20260820_190636_14_009.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_14_010,S004,20260820_190636,14,ㅎ,10,S004/14_ㅎ/S004_20260820_190636_14_010.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_20_001,S004,20260820_190636,20,ㅏ,1,S004/20_ㅏ/S004_20260820_190636_20_001.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_20_002,S004,20260820_190636,20,ㅏ,2,S004/20_ㅏ/S004_20260820_190636_20_002.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_20_003,S004,20260820_190636,20,ㅏ,3,S004/20_ㅏ/S004_20260820_190636_20_003.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_20_004,S004,20260820_190636,20,ㅏ,4,S004/20_ㅏ/S004_20260820_190636_20_004.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_20_005,S004,20260820_190636,20,ㅏ,5,S004/20_ㅏ/S004_20260820_190636_20_005.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_20_006,S004,20260820_190636,20,ㅏ,6,S004/20_ㅏ/S004_20260820_190636_20_006.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_20_007,S004,20260820_190636,20,ㅏ,7,S004/20_ㅏ/S004_20260820_190636_20_007.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_20_008,S004,20260820_190636,20,ㅏ,8,S004/20_ㅏ/S004_20260820_190636_20_008.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_20_009,S004,20260820_190636,20,ㅏ,9,S004/20_ㅏ/S004_20260820_190636_20_009.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_20_010,S004,20260820_190636,20,ㅏ,10,S004/20_ㅏ/S004_20260820_190636_20_010.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_21_001,S004,20260820_190636,21,ㅑ,1,S004/21_ㅑ/S004_20260820_190636_21_001.mp4,2026-08-20T19:06:36+09:00,4.067,30.000,1280,720,0,False,accepted
S004_20260820_190636_21_002,S004,20260820_190636,21,ㅑ,2,S004/21_ㅑ/S004_20260820_190636_21_002.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
S004_20260820_190636_21_003,S004,20260820_190636,21,ㅑ,3,S004/21_ㅑ/S004_20260820_190636_21_003.mp4,2026-08-20T19:06:36+09:00,4.033,30.000,1280,720,0,False,accepted
