sample_id,label,file_path,video_frames,video_fps,sampled_frames,detected_frames,detection_rate,result,message
S003_20260818_154538_05_005,ㅁ,S003/05_ㅁ/S003_20260818_154538_05_005.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_05_006,ㅁ,S003/05_ㅁ/S003_20260818_154538_05_006.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_05_007,ㅁ,S003/05_ㅁ/S003_20260818_154538_05_007.mp4,121,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_05_008,ㅁ,S003/05_ㅁ/S003_20260818_154538_05_008.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_05_009,ㅁ,S003/05_ㅁ/S003_20260818_154538_05_009.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_05_010,ㅁ,S003/05_ㅁ/S003_20260818_154538_05_010.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_06_001,ㅂ,S003/06_ㅂ/S003_20260818_154538_06_001.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_06_002,ㅂ,S003/06_ㅂ/S003_20260818_154538_06_002.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_06_003,ㅂ,S003/06_ㅂ/S003_20260818_154538_06_003.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_06_004,ㅂ,S003/06_ㅂ/S003_20260818_154538_06_004.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_06_005,ㅂ,S003/06_ㅂ/S003_20260818_154538_06_005.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_06_006,ㅂ,S003/06_ㅂ/S003_20260818_154538_06_006.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_06_007,ㅂ,S003/06_ㅂ/S003_20260818_154538_06_007.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_06_008,ㅂ,S003/06_ㅂ/S003_20260818_154538_06_008.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_06_009,ㅂ,S003/06_ㅂ/S003_20260818_154538_06_009.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_06_010,ㅂ,S003/06_ㅂ/S003_20260818_154538_06_010.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_07_001,ㅅ,S003/07_ㅅ/S003_20260818_154538_07_001.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_07_002,ㅅ,S003/07_ㅅ/S003_20260818_154538_07_002.mp4,121,30.0,12,1,0.0833,review,detection_rate_below_0.8
S003_20260818_154538_07_003,ㅅ,S003/07_ㅅ/S003_20260818_154538_07_003.mp4,122,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_07_004,ㅅ,S003/07_ㅅ/S003_20260818_154538_07_004.mp4,122,30.0,12,3,0.25,review,detection_rate_below_0.8
S003_20260818_154538_07_005,ㅅ,S003/07_ㅅ/S003_20260818_154538_07_005.mp4,121,30.0,12,1,0.0833,review,detection_rate_below_0.8
S003_20260818_154538_07_006,ㅅ,S003/07_ㅅ/S003_20260818_154538_07_006.mp4,121,30.0,12,3,0.25,review,detection_rate_below_0.8
S003_20260818_154538_07_007,ㅅ,S003/07_ㅅ/S003_20260818_154538_07_007.mp4,121,30.0,12,3,0.25,review,detection_rate_below_0.8
S003_20260818_154538_07_008,ㅅ,S003/07_ㅅ/S003_20260818_154538_07_008.mp4,121,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_07_009,ㅅ,S003/07_ㅅ/S003_20260818_154538_07_009.mp4,121,30.0,12,1,0.0833,review,detection_rate_below_0.8
S003_20260818_154538_07_010,ㅅ,S003/07_ㅅ/S003_20260818_154538_07_010.mp4,121,30.0,12,2,0.1667,review,detection_rate_below_0.8
S003_20260818_154538_08_001,ㅇ,S003/08_ㅇ/S003_20260818_154538_08_001.mp4,122,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_08_002,ㅇ,S003/08_ㅇ/S003_20260818_154538_08_002.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_08_003,ㅇ,S003/08_ㅇ/S003_20260818_154538_08_003.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_08_004,ㅇ,S003/08_ㅇ/S003_20260818_154538_08_004.mp4,120,30.0,12,12,1.0,ok,
S003_20260818_154538_08_005,ㅇ,S003/08_ㅇ/S003_20260818_154538_08_005.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_08_006,ㅇ,S003/08_ㅇ/S003_20260818_154538_08_006.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_08_007,ㅇ,S003/08_ㅇ/S003_20260818_154538_08_007.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_08_008,ㅇ,S003/08_ㅇ/S003_20260818_154538_08_008.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_08_009,ㅇ,S003/08_ㅇ/S003_20260818_154538_08_009.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_08_010,ㅇ,S003/08_ㅇ/S003_20260818_154538_08_010.mp4,122,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_09_001,ㅈ,S003/09_ㅈ/S003_20260818_154538_09_001.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_09_002,ㅈ,S003/09_ㅈ/S003_20260818_154538_09_002.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_09_003,ㅈ,S003/09_ㅈ/S003_20260818_154538_09_003.mp4,121,30.0,12,4,0.3333,review,detection_rate_below_0.8
S003_20260818_154538_09_004,ㅈ,S003/09_ㅈ/S003_20260818_154538_09_004.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_09_005,ㅈ,S003/09_ㅈ/S003_20260818_154538_09_005.mp4,122,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_09_006,ㅈ,S003/09_ㅈ/S003_20260818_154538_09_006.mp4,121,30.0,12,4,0.3333,review,detection_rate_below_0.8
S003_20260818_154538_09_007,ㅈ,S003/09_ㅈ/S003_20260818_154538_09_007.mp4,121,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_09_008,ㅈ,S003/09_ㅈ/S003_20260818_154538_09_008.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_09_009,ㅈ,S003/09_ㅈ/S003_20260818_154538_09_009.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_09_010,ㅈ,S003/09_ㅈ/S003_20260818_154538_09_010.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_09_011,ㅈ,S003/09_ㅈ/S003_20260818_154538_09_011.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_10_001,ㅊ,S003/10_ㅊ/S003_20260818_154538_10_001.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_10_002,ㅊ,S003/10_ㅊ/S003_20260818_154538_10_002.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_10_003,ㅊ,S003/10_ㅊ/S003_20260818_154538_10_003.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_10_004,ㅊ,S003/10_ㅊ/S003_20260818_154538_10_004.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_10_005,ㅊ,S003/10_ㅊ/S003_20260818_154538_10_005.mp4,122,30.0,12,11,0.9167,ok,
S003_20260818_154538_10_006,ㅊ,S003/10_ㅊ/S003_20260818_154538_10_006.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_10_007,ㅊ,S003/10_ㅊ/S003_20260818_154538_10_007.mp4,121,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_10_008,ㅊ,S003/10_ㅊ/S003_20260818_154538_10_008.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_10_009,ㅊ,S003/10_ㅊ/S003_20260818_154538_10_009.mp4,122,30.0,12,1,0.0833,review,detection_rate_below_0.8
S003_20260818_154538_10_010,ㅊ,S003/10_ㅊ/S003_20260818_154538_10_010.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_11_001,ㅋ,S003/11_ㅋ/S003_20260818_154538_11_001.mp4,121,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_11_002,ㅋ,S003/11_ㅋ/S003_20260818_154538_11_002.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_11_003,ㅋ,S003/11_ㅋ/S003_20260818_154538_11_003.mp4,122,30.0,12,10,0.8333,ok,
S003_20260818_154538_11_004,ㅋ,S003/11_ㅋ/S003_20260818_154538_11_004.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_11_005,ㅋ,S003/11_ㅋ/S003_20260818_154538_11_005.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_11_006,ㅋ,S003/11_ㅋ/S003_20260818_154538_11_006.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_11_007,ㅋ,S003/11_ㅋ/S003_20260818_154538_11_007.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_11_008,ㅋ,S003/11_ㅋ/S003_20260818_154538_11_008.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_11_009,ㅋ,S003/11_ㅋ/S003_20260818_154538_11_009.mp4,121,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_11_010,ㅋ,S003/11_ㅋ/S003_20260818_154538_11_010.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_12_001,ㅌ,S003/12_ㅌ/S003_20260818_154538_12_001.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_12_002,ㅌ,S003/12_ㅌ/S003_20260818_154538_12_002.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_12_003,ㅌ,S003/12_ㅌ/S003_20260818_154538_12_003.mp4,122,30.0,12,11,0.9167,ok,
S003_20260818_154538_12_004,ㅌ,S003/12_ㅌ/S003_20260818_154538_12_004.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_12_005,ㅌ,S003/12_ㅌ/S003_20260818_154538_12_005.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_12_006,ㅌ,S003/12_ㅌ/S003_20260818_154538_12_006.mp4,120,30.0,12,11,0.9167,ok,
S003_20260818_154538_12_007,ㅌ,S003/12_ㅌ/S003_20260818_154538_12_007.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_12_008,ㅌ,S003/12_ㅌ/S003_20260818_154538_12_008.mp4,120,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_12_009,ㅌ,S003/12_ㅌ/S003_20260818_154538_12_009.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_12_010,ㅌ,S003/12_ㅌ/S003_20260818_154538_12_010.mp4,120,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_13_001,ㅍ,S003/13_ㅍ/S003_20260818_154538_13_001.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_13_002,ㅍ,S003/13_ㅍ/S003_20260818_154538_13_002.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_13_003,ㅍ,S003/13_ㅍ/S003_20260818_154538_13_003.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_13_004,ㅍ,S003/13_ㅍ/S003_20260818_154538_13_004.mp4,122,30.0,12,11,0.9167,ok,
S003_20260818_154538_13_005,ㅍ,S003/13_ㅍ/S003_20260818_154538_13_005.mp4,120,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_13_006,ㅍ,S003/13_ㅍ/S003_20260818_154538_13_006.mp4,121,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_13_007,ㅍ,S003/13_ㅍ/S003_20260818_154538_13_007.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_13_008,ㅍ,S003/13_ㅍ/S003_20260818_154538_13_008.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_13_009,ㅍ,S003/13_ㅍ/S003_20260818_154538_13_009.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_13_010,ㅍ,S003/13_ㅍ/S003_20260818_154538_13_010.mp4,122,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_14_001,ㅎ,S003/14_ㅎ/S003_20260818_154538_14_001.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_14_002,ㅎ,S003/14_ㅎ/S003_20260818_154538_14_002.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_14_003,ㅎ,S003/14_ㅎ/S003_20260818_154538_14_003.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_14_004,ㅎ,S003/14_ㅎ/S003_20260818_154538_14_004.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_14_005,ㅎ,S003/14_ㅎ/S003_20260818_154538_14_005.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_14_006,ㅎ,S003/14_ㅎ/S003_20260818_154538_14_006.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_14_007,ㅎ,S003/14_ㅎ/S003_20260818_154538_14_007.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_14_008,ㅎ,S003/14_ㅎ/S003_20260818_154538_14_008.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_14_009,ㅎ,S003/14_ㅎ/S003_20260818_154538_14_009.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_14_010,ㅎ,S003/14_ㅎ/S003_20260818_154538_14_010.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_20_001,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_001.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_20_002,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_002.mp4,121,30.0,12,2,0.1667,review,detection_rate_below_0.8
S003_20260818_154538_20_003,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_003.mp4,122,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_20_004,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_004.mp4,121,30.0,12,0,0.0,review,detection_rate_below_0.8
S003_20260818_154538_20_005,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_005.mp4,121,30.0,12,3,0.25,review,detection_rate_below_0.8
S003_20260818_154538_20_006,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_006.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_20_007,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_007.mp4,121,30.0,12,3,0.25,review,detection_rate_below_0.8
S003_20260818_154538_20_008,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_008.mp4,121,30.0,12,1,0.0833,review,detection_rate_below_0.8
S003_20260818_154538_20_009,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_009.mp4,121,30.0,12,0,0.0,review,detection_rate_below_0.8
S003_20260818_154538_20_010,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_010.mp4,121,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_20_011,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_011.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_20_012,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_012.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_20_013,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_013.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_20_014,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_014.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_20_015,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_015.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_20_016,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_016.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_20_017,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_017.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_20_018,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_018.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_20_019,ㅏ,S003/20_ㅏ/S003_20260818_154538_20_019.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_21_001,ㅑ,S003/21_ㅑ/S003_20260818_154538_21_001.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_21_002,ㅑ,S003/21_ㅑ/S003_20260818_154538_21_002.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_21_003,ㅑ,S003/21_ㅑ/S003_20260818_154538_21_003.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_21_004,ㅑ,S003/21_ㅑ/S003_20260818_154538_21_004.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_21_005,ㅑ,S003/21_ㅑ/S003_20260818_154538_21_005.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_21_006,ㅑ,S003/21_ㅑ/S003_20260818_154538_21_006.mp4,120,30.0,12,12,1.0,ok,
S003_20260818_154538_21_007,ㅑ,S003/21_ㅑ/S003_20260818_154538_21_007.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_21_008,ㅑ,S003/21_ㅑ/S003_20260818_154538_21_008.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_21_009,ㅑ,S003/21_ㅑ/S003_20260818_154538_21_009.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_21_010,ㅑ,S003/21_ㅑ/S003_20260818_154538_21_010.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_21_011,ㅑ,S003/21_ㅑ/S003_20260818_154538_21_011.mp4,120,30.0,12,12,1.0,ok,
S003_20260818_154538_22_001,ㅓ,S003/22_ㅓ/S003_20260818_154538_22_001.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_22_002,ㅓ,S003/22_ㅓ/S003_20260818_154538_22_002.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_22_003,ㅓ,S003/22_ㅓ/S003_20260818_154538_22_003.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_22_004,ㅓ,S003/22_ㅓ/S003_20260818_154538_22_004.mp4,122,30.0,12,10,0.8333,ok,
S003_20260818_154538_22_005,ㅓ,S003/22_ㅓ/S003_20260818_154538_22_005.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_22_006,ㅓ,S003/22_ㅓ/S003_20260818_154538_22_006.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_22_007,ㅓ,S003/22_ㅓ/S003_20260818_154538_22_007.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_22_008,ㅓ,S003/22_ㅓ/S003_20260818_154538_22_008.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_22_009,ㅓ,S003/22_ㅓ/S003_20260818_154538_22_009.mp4,120,30.0,12,12,1.0,ok,
S003_20260818_154538_22_010,ㅓ,S003/22_ㅓ/S003_20260818_154538_22_010.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_23_001,ㅕ,S003/23_ㅕ/S003_20260818_154538_23_001.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_23_002,ㅕ,S003/23_ㅕ/S003_20260818_154538_23_002.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_23_003,ㅕ,S003/23_ㅕ/S003_20260818_154538_23_003.mp4,122,30.0,12,10,0.8333,ok,
S003_20260818_154538_23_004,ㅕ,S003/23_ㅕ/S003_20260818_154538_23_004.mp4,121,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_23_005,ㅕ,S003/23_ㅕ/S003_20260818_154538_23_005.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_23_006,ㅕ,S003/23_ㅕ/S003_20260818_154538_23_006.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_23_007,ㅕ,S003/23_ㅕ/S003_20260818_154538_23_007.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_23_008,ㅕ,S003/23_ㅕ/S003_20260818_154538_23_008.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_23_009,ㅕ,S003/23_ㅕ/S003_20260818_154538_23_009.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_23_010,ㅕ,S003/23_ㅕ/S003_20260818_154538_23_010.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_24_001,ㅗ,S003/24_ㅗ/S003_20260818_154538_24_001.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_24_002,ㅗ,S003/24_ㅗ/S003_20260818_154538_24_002.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_24_003,ㅗ,S003/24_ㅗ/S003_20260818_154538_24_003.mp4,121,30.0,12,4,0.3333,review,detection_rate_below_0.8
S003_20260818_154538_24_004,ㅗ,S003/24_ㅗ/S003_20260818_154538_24_004.mp4,121,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_24_005,ㅗ,S003/24_ㅗ/S003_20260818_154538_24_005.mp4,122,30.0,12,4,0.3333,review,detection_rate_below_0.8
S003_20260818_154538_24_006,ㅗ,S003/24_ㅗ/S003_20260818_154538_24_006.mp4,122,30.0,12,3,0.25,review,detection_rate_below_0.8
S003_20260818_154538_24_007,ㅗ,S003/24_ㅗ/S003_20260818_154538_24_007.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_24_008,ㅗ,S003/24_ㅗ/S003_20260818_154538_24_008.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_24_009,ㅗ,S003/24_ㅗ/S003_20260818_154538_24_009.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_24_010,ㅗ,S003/24_ㅗ/S003_20260818_154538_24_010.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_25_001,ㅛ,S003/25_ㅛ/S003_20260818_154538_25_001.mp4,122,30.0,12,11,0.9167,ok,
S003_20260818_154538_25_002,ㅛ,S003/25_ㅛ/S003_20260818_154538_25_002.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_25_003,ㅛ,S003/25_ㅛ/S003_20260818_154538_25_003.mp4,123,30.0,12,11,0.9167,ok,
S003_20260818_154538_25_004,ㅛ,S003/25_ㅛ/S003_20260818_154538_25_004.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_25_005,ㅛ,S003/25_ㅛ/S003_20260818_154538_25_005.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_25_006,ㅛ,S003/25_ㅛ/S003_20260818_154538_25_006.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_25_007,ㅛ,S003/25_ㅛ/S003_20260818_154538_25_007.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_25_008,ㅛ,S003/25_ㅛ/S003_20260818_154538_25_008.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_25_009,ㅛ,S003/25_ㅛ/S003_20260818_154538_25_009.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_25_010,ㅛ,S003/25_ㅛ/S003_20260818_154538_25_010.mp4,122,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_26_001,ㅜ,S003/26_ㅜ/S003_20260818_154538_26_001.mp4,122,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_26_002,ㅜ,S003/26_ㅜ/S003_20260818_154538_26_002.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_26_003,ㅜ,S003/26_ㅜ/S003_20260818_154538_26_003.mp4,122,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_26_004,ㅜ,S003/26_ㅜ/S003_20260818_154538_26_004.mp4,122,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_26_005,ㅜ,S003/26_ㅜ/S003_20260818_154538_26_005.mp4,120,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_26_006,ㅜ,S003/26_ㅜ/S003_20260818_154538_26_006.mp4,120,30.0,12,3,0.25,review,detection_rate_below_0.8
S003_20260818_154538_26_007,ㅜ,S003/26_ㅜ/S003_20260818_154538_26_007.mp4,121,30.0,12,2,0.1667,review,detection_rate_below_0.8
S003_20260818_154538_26_008,ㅜ,S003/26_ㅜ/S003_20260818_154538_26_008.mp4,121,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_26_009,ㅜ,S003/26_ㅜ/S003_20260818_154538_26_009.mp4,122,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_26_010,ㅜ,S003/26_ㅜ/S003_20260818_154538_26_010.mp4,122,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_27_001,ㅠ,S003/27_ㅠ/S003_20260818_154538_27_001.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_27_002,ㅠ,S003/27_ㅠ/S003_20260818_154538_27_002.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_27_003,ㅠ,S003/27_ㅠ/S003_20260818_154538_27_003.mp4,120,30.0,12,10,0.8333,ok,
S003_20260818_154538_27_004,ㅠ,S003/27_ㅠ/S003_20260818_154538_27_004.mp4,122,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_27_005,ㅠ,S003/27_ㅠ/S003_20260818_154538_27_005.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_27_006,ㅠ,S003/27_ㅠ/S003_20260818_154538_27_006.mp4,122,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_27_007,ㅠ,S003/27_ㅠ/S003_20260818_154538_27_007.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_27_008,ㅠ,S003/27_ㅠ/S003_20260818_154538_27_008.mp4,122,30.0,12,4,0.3333,review,detection_rate_below_0.8
S003_20260818_154538_27_009,ㅠ,S003/27_ㅠ/S003_20260818_154538_27_009.mp4,122,30.0,12,3,0.25,review,detection_rate_below_0.8
S003_20260818_154538_27_010,ㅠ,S003/27_ㅠ/S003_20260818_154538_27_010.mp4,121,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_28_001,ㅡ,S003/28_ㅡ/S003_20260818_154538_28_001.mp4,120,30.0,12,11,0.9167,ok,
S003_20260818_154538_28_002,ㅡ,S003/28_ㅡ/S003_20260818_154538_28_002.mp4,122,30.0,12,11,0.9167,ok,
S003_20260818_154538_28_003,ㅡ,S003/28_ㅡ/S003_20260818_154538_28_003.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_28_004,ㅡ,S003/28_ㅡ/S003_20260818_154538_28_004.mp4,122,30.0,12,11,0.9167,ok,
S003_20260818_154538_28_005,ㅡ,S003/28_ㅡ/S003_20260818_154538_28_005.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_28_006,ㅡ,S003/28_ㅡ/S003_20260818_154538_28_006.mp4,121,30.0,12,10,0.8333,ok,
